,index,id,billing_system_id,event_type,created_at,updated_at,user_id,payload,event_time,user_id_str,year-month
10,217,1375,evt_15yv4kB3hEhqM7EorbQuuhLP,invoice.payment_failed,2015-05-05 01:42:26.872621,2015-05-05 01:42:26.872621,14,"{""id"":""evt_15yv4kB3hEhqM7EorbQuuhLP"",""created"":1430790142,""livemode"":true,""type"":""invoice.payment_failed"",""data"":{""object"":{""id"":""in_15ytfmB3hEhqM7EoxQhZ1KcF"",""date"":1430784750,""period_start"":1430179200,""period_end"":1430784000,""lines"":{""object"":""list"",""total_count"":1,""has_more"":false,""url"":""/v1/invoices/in_15ytfmB3hEhqM7EoxQhZ1KcF/lines"",""data"":[{""id"":""sub_5vqrCGUQ6uyzV7"",""object"":""line_item"",""type"":""subscription"",""livemode"":true,""amount"":2613,""currency"":""usd"",""proration"":false,""period"":{""start"":1430784000,""end"":1431388800},""subscription"":null,""quantity"":1,""plan"":{""id"":""nyc_metro_weekly"",""interval"":""week"",""name"":""Metro Card (bills weekly)"",""created"":1417024084,""amount"":2613,""currency"":""usd"",""object"":""plan"",""livemode"":true,""interval_count"":1,""trial_period_days"":null,""metadata"":{},""statement_descriptor"":null,""statement_description"":null},""description"":null,""discountable"":true,""metadata"":{}}]},""subtotal"":2613,""total"":2613,""customer"":""cus_5Xp1KN2cfEcsdE"",""object"":""invoice"",""attempted"":true,""closed"":false,""forgiven"":false,""paid"":false,""livemode"":true,""attempt_count"":1,""amount_due"":2613,""currency"":""usd"",""starting_balance"":0,""ending_balance"":0,""next_payment_attempt"":1431049341,""webhooks_delivered_at"":1430784756,""charge"":""ch_15yv4jB3hEhqM7Eo8lHSYE8N"",""discount"":null,""application_fee"":null,""subscription"":""sub_5vqrCGUQ6uyzV7"",""tax_percent"":null,""tax"":null,""metadata"":{},""statement_descriptor"":null,""description"":null,""receipt_number"":null,""statement_description"":null}},""object"":""event"",""pending_webhooks"":1,""request"":null,""api_version"":""2014-09-08""}",2015-05-05 01:42:22,14,2015-04
11,234,1389,evt_15zH5ZB3hEhqM7EogqCTcsLE,invoice.payment_failed,2015-05-06 01:12:42.759237,2015-05-06 01:12:42.759237,1,"{""id"":""evt_15zH5ZB3hEhqM7EogqCTcsLE"",""created"":1430874761,""livemode"":true,""type"":""invoice.payment_failed"",""data"":{""object"":{""id"":""in_15zG4VB3hEhqM7EoHSyslb3I"",""date"":1430870851,""period_start"":1430265600,""period_end"":1430870400,""lines"":{""object"":""list"",""total_count"":1,""has_more"":false,""url"":""/v1/invoices/in_15zG4VB3hEhqM7EoHSyslb3I/lines"",""data"":[{""id"":""sub_5DbDO7VliojmgH"",""object"":""line_item"",""type"":""subscription"",""livemode"":true,""amount"":2613,""currency"":""usd"",""proration"":false,""period"":{""start"":1430870400,""end"":1431475200},""subscription"":null,""quantity"":1,""plan"":{""id"":""nyc_metro_weekly"",""interval"":""week"",""name"":""Metro Card (bills weekly)"",""created"":1417024084,""amount"":2613,""currency"":""usd"",""object"":""plan"",""livemode"":true,""interval_count"":1,""trial_period_days"":null,""metadata"":{},""statement_descriptor"":null,""statement_description"":null},""description"":null,""discountable"":true,""metadata"":{}}]},""subtotal"":2613,""total"":2613,""customer"":""cus_5DbDCWYqG6x67P"",""object"":""invoice"",""attempted"":true,""closed"":false,""forgiven"":false,""paid"":false,""livemode"":true,""attempt_count"":1,""amount_due"":2613,""currency"":""usd"",""starting_balance"":0,""ending_balance"":0,""next_payment_attempt"":1431133961,""webhooks_delivered_at"":1430870876,""charge"":null,""discount"":null,""application_fee"":null,""subscription"":""sub_5DbDO7VliojmgH"",""tax_percent"":null,""tax"":null,""metadata"":{},""statement_descriptor"":null,""description"":null,""receipt_number"":null,""statement_description"":null}},""object"":""event"",""pending_webhooks"":1,""request"":null,""api_version"":""2014-09-08""}",2015-05-06 01:12:41,1,2015-04
12,248,1403,evt_15zdehB3hEhqM7Eo88zU2z5t,invoice.payment_failed,2015-05-07 01:18:29.773784,2015-05-07 01:18:29.773784,32,"{""id"":""evt_15zdehB3hEhqM7Eo88zU2z5t"",""created"":1430961507,""livemode"":true,""type"":""invoice.payment_failed"",""data"":{""object"":{""id"":""in_15zcblB3hEhqM7EorGQPJLfb"",""date"":1430957481,""period_start"":1430437405,""period_end"":1430956800,""lines"":{""object"":""list"",""total_count"":1,""has_more"":false,""url"":""/v1/invoices/in_15zcblB3hEhqM7EorGQPJLfb/lines"",""data"":[{""id"":""sub_69kpj3kB5YqGlQ"",""object"":""line_item"",""type"":""subscription"",""livemode"":true,""amount"":2850,""currency"":""usd"",""proration"":false,""period"":{""start"":1430956800,""end"":1431561600},""subscription"":null,""quantity"":1,""plan"":{""id"":""Alice_Metro_Weekly"",""interval"":""week"",""name"":""Alice Metro Loan Weekly"",""created"":1427466585,""amount"":2850,""currency"":""usd"",""object"":""plan"",""livemode"":true,""interval_count"":1,""trial_period_days"":null,""metadata"":{},""statement_descriptor"":""thisisAlice Metrocard"",""statement_description"":""thisisAlice Metrocard""},""description"":null,""discountable"":true,""metadata"":{}}]},""subtotal"":2850,""total"":2850,""customer"":""cus_69kmQswMY5FQA2"",""object"":""invoice"",""attempted"":true,""closed"":false,""forgiven"":false,""paid"":false,""livemode"":true,""attempt_count"":1,""amount_due"":2850,""currency"":""usd"",""starting_balance"":0,""ending_balance"":0,""next_payment_attempt"":1431220706,""webhooks_delivered_at"":1430957489,""charge"":""ch_15zdegB3hEhqM7EomdhHHrfA"",""discount"":null,""application_fee"":null,""subscription"":""sub_69kpj3kB5YqGlQ"",""tax_percent"":null,""tax"":null,""metadata"":{},""statement_descriptor"":null,""description"":null,""receipt_number"":null,""statement_description"":null}},""object"":""event"",""pending_webhooks"":1,""request"":null,""api_version"":""2014-09-08""}",2015-05-07 01:18:27,32,2015-04
13,279,1430,evt_1600YgB3hEhqM7EoDdCcQLVI,invoice.payment_failed,2015-05-08 01:45:47.388585,2015-05-08 01:45:47.388585,14,"{""id"":""evt_1600YgB3hEhqM7EoDdCcQLVI"",""created"":1431049546,""livemode"":true,""type"":""invoice.payment_failed"",""data"":{""object"":{""id"":""in_15ytfmB3hEhqM7EoxQhZ1KcF"",""date"":1430784750,""period_start"":1430179200,""period_end"":1430784000,""lines"":{""object"":""list"",""total_count"":1,""has_more"":false,""url"":""/v1/invoices/in_15ytfmB3hEhqM7EoxQhZ1KcF/lines"",""data"":[{""id"":""sub_5vqrCGUQ6uyzV7"",""object"":""line_item"",""type"":""subscription"",""livemode"":true,""amount"":2613,""currency"":""usd"",""proration"":false,""period"":{""start"":1430784000,""end"":1431388800},""subscription"":null,""quantity"":1,""plan"":{""id"":""nyc_metro_weekly"",""interval"":""week"",""name"":""Metro Card (bills weekly)"",""created"":1417024084,""amount"":2613,""currency"":""usd"",""object"":""plan"",""livemode"":true,""interval_count"":1,""trial_period_days"":null,""metadata"":{},""statement_descriptor"":null,""statement_description"":null},""description"":null,""discountable"":true,""metadata"":{}}]},""subtotal"":2613,""total"":2613,""customer"":""cus_5Xp1KN2cfEcsdE"",""object"":""invoice"",""attempted"":true,""closed"":false,""forgiven"":false,""paid"":false,""livemode"":true,""attempt_count"":2,""amount_due"":2613,""currency"":""usd"",""starting_balance"":0,""ending_balance"":0,""next_payment_attempt"":null,""webhooks_delivered_at"":1430784756,""charge"":""ch_1600YfB3hEhqM7EodQDtXMuT"",""discount"":null,""application_fee"":null,""subscription"":""sub_5vqrCGUQ6uyzV7"",""tax_percent"":null,""tax"":null,""metadata"":{},""statement_descriptor"":null,""description"":null,""receipt_number"":null,""statement_description"":null}},""object"":""event"",""pending_webhooks"":1,""request"":null,""api_version"":""2014-09-08""}",2015-05-08 01:45:46,14,2015-04
14,284,1435,evt_160MauB3hEhqM7EoQ47cBfkg,invoice.payment_failed,2015-05-09 01:17:37.432473,2015-05-09 01:17:37.432473,1,"{""id"":""evt_160MauB3hEhqM7EoQ47cBfkg"",""created"":1431134252,""livemode"":true,""type"":""invoice.payment_failed"",""data"":{""object"":{""id"":""in_15zG4VB3hEhqM7EoHSyslb3I"",""date"":1430870851,""period_start"":1430265600,""period_end"":1430870400,""lines"":{""object"":""list"",""total_count"":1,""has_more"":false,""url"":""/v1/invoices/in_15zG4VB3hEhqM7EoHSyslb3I/lines"",""data"":[{""id"":""sub_5DbDO7VliojmgH"",""object"":""line_item"",""type"":""subscription"",""livemode"":true,""amount"":2613,""currency"":""usd"",""proration"":false,""period"":{""start"":1430870400,""end"":1431475200},""subscription"":null,""quantity"":1,""plan"":{""id"":""nyc_metro_weekly"",""interval"":""week"",""name"":""Metro Card (bills weekly)"",""created"":1417024084,""amount"":2613,""currency"":""usd"",""object"":""plan"",""livemode"":true,""interval_count"":1,""trial_period_days"":null,""metadata"":{},""statement_descriptor"":null,""statement_description"":null},""description"":null,""discountable"":true,""metadata"":{}}]},""subtotal"":2613,""total"":2613,""customer"":""cus_5DbDCWYqG6x67P"",""object"":""invoice"",""attempted"":true,""closed"":false,""forgiven"":false,""paid"":false,""livemode"":true,""attempt_count"":2,""amount_due"":2613,""currency"":""usd"",""starting_balance"":0,""ending_balance"":0,""next_payment_attempt"":null,""webhooks_delivered_at"":1430870876,""charge"":null,""discount"":null,""application_fee"":null,""subscription"":""sub_5DbDO7VliojmgH"",""tax_percent"":null,""tax"":null,""metadata"":{},""statement_descriptor"":null,""description"":null,""receipt_number"":null,""statement_description"":null}},""object"":""event"",""pending_webhooks"":1,""request"":null,""api_version"":""2014-09-08""}",2015-05-09 01:17:32,1,2015-04
15,315,1463,evt_161S1PB3hEhqM7EoRZwM18ry,invoice.payment_failed,2015-05-12 01:17:29.773158,2015-05-12 01:17:29.773158,14,"{""id"":""evt_161S1PB3hEhqM7EoRZwM18ry"",""created"":1431393443,""livemode"":true,""type"":""invoice.payment_failed"",""data"":{""object"":{""id"":""in_161QzsB3hEhqM7EoNNfRgcTm"",""date"":1431389504,""period_start"":1430784000,""period_end"":1431388800,""lines"":{""object"":""list"",""total_count"":1,""has_more"":false,""url"":""/v1/invoices/in_161QzsB3hEhqM7EoNNfRgcTm/lines"",""data"":[{""id"":""sub_5vqrCGUQ6uyzV7"",""object"":""line_item"",""type"":""subscription"",""livemode"":true,""amount"":2613,""currency"":""usd"",""proration"":false,""period"":{""start"":1431388800,""end"":1431993600},""subscription"":null,""quantity"":1,""plan"":{""id"":""nyc_metro_weekly"",""interval"":""week"",""name"":""Metro Card (bills weekly)"",""created"":1417024084,""amount"":2613,""currency"":""usd"",""object"":""plan"",""livemode"":true,""interval_count"":1,""trial_period_days"":null,""metadata"":{},""statement_descriptor"":null,""statement_description"":null},""description"":null,""discountable"":true,""metadata"":{}}]},""subtotal"":2613,""total"":2613,""customer"":""cus_5Xp1KN2cfEcsdE"",""object"":""invoice"",""attempted"":true,""closed"":false,""forgiven"":false,""paid"":false,""livemode"":true,""attempt_count"":1,""amount_due"":2613,""currency"":""usd"",""starting_balance"":0,""ending_balance"":0,""next_payment_attempt"":1431652642,""webhooks_delivered_at"":1431389511,""charge"":""ch_161S1OB3hEhqM7EopVPaPmPp"",""discount"":null,""application_fee"":null,""subscription"":""sub_5vqrCGUQ6uyzV7"",""tax_percent"":null,""tax"":null,""metadata"":{},""statement_descriptor"":null,""description"":null,""receipt_number"":null,""statement_description"":null}},""object"":""event"",""pending_webhooks"":1,""request"":null,""api_version"":""2014-09-08""}",2015-05-12 01:17:23,14,2015-04
16,328,1476,evt_161qBpB3hEhqM7EoBsmyF5nl,invoice.payment_failed,2015-05-13 03:05:47.136354,2015-05-13 03:05:47.136354,1,"{""id"":""evt_161qBpB3hEhqM7EoBsmyF5nl"",""created"":1431486345,""livemode"":true,""type"":""invoice.payment_failed"",""data"":{""object"":{""id"":""in_161oMKB3hEhqM7EoeQWxZ2gX"",""date"":1431479308,""period_start"":1430870400,""period_end"":1431475200,""lines"":{""object"":""list"",""total_count"":1,""has_more"":false,""url"":""/v1/invoices/in_161oMKB3hEhqM7EoeQWxZ2gX/lines"",""data"":[{""id"":""sub_5DbDO7VliojmgH"",""object"":""line_item"",""type"":""subscription"",""livemode"":true,""amount"":2613,""currency"":""usd"",""proration"":false,""period"":{""start"":1431475200,""end"":1432080000},""subscription"":null,""quantity"":1,""plan"":{""id"":""nyc_metro_weekly"",""interval"":""week"",""name"":""Metro Card (bills weekly)"",""created"":1417024084,""amount"":2613,""currency"":""usd"",""object"":""plan"",""livemode"":true,""interval_count"":1,""trial_period_days"":null,""metadata"":{},""statement_descriptor"":null,""statement_description"":null},""description"":null,""discountable"":true,""metadata"":{}}]},""subtotal"":2613,""total"":2613,""customer"":""cus_5DbDCWYqG6x67P"",""object"":""invoice"",""attempted"":true,""closed"":false,""forgiven"":false,""paid"":false,""livemode"":true,""attempt_count"":1,""amount_due"":2613,""currency"":""usd"",""starting_balance"":0,""ending_balance"":0,""next_payment_attempt"":1431745545,""webhooks_delivered_at"":1431482389,""charge"":null,""discount"":null,""application_fee"":null,""subscription"":""sub_5DbDO7VliojmgH"",""tax_percent"":null,""tax"":null,""metadata"":{},""statement_descriptor"":null,""description"":null,""receipt_number"":null,""statement_description"":null}},""object"":""event"",""pending_webhooks"":1,""request"":null,""api_version"":""2014-09-08""}",2015-05-13 03:05:45,1,2015-04
17,336,1484,evt_162AykB3hEhqM7Eor4sds85b,invoice.payment_failed,2015-05-14 01:18:21.404835,2015-05-14 01:18:21.404835,32,"{""id"":""evt_162AykB3hEhqM7Eor4sds85b"",""created"":1431566258,""livemode"":true,""type"":""invoice.payment_failed"",""data"":{""object"":{""id"":""in_1629w6B3hEhqM7EoRU2ji5pB"",""date"":1431562250,""period_start"":1430956800,""period_end"":1431561600,""lines"":{""object"":""list"",""total_count"":1,""has_more"":false,""url"":""/v1/invoices/in_1629w6B3hEhqM7EoRU2ji5pB/lines"",""data"":[{""id"":""sub_69kpj3kB5YqGlQ"",""object"":""line_item"",""type"":""subscription"",""livemode"":true,""amount"":2850,""currency"":""usd"",""proration"":false,""period"":{""start"":1431561600,""end"":1432166400},""subscription"":null,""quantity"":1,""plan"":{""id"":""Alice_Metro_Weekly"",""interval"":""week"",""name"":""Alice Metro Loan Weekly"",""created"":1427466585,""amount"":2850,""currency"":""usd"",""object"":""plan"",""livemode"":true,""interval_count"":1,""trial_period_days"":null,""metadata"":{},""statement_descriptor"":""thisisAlice Metrocard"",""statement_description"":""thisisAlice Metrocard""},""description"":null,""discountable"":true,""metadata"":{}}]},""subtotal"":2850,""total"":2850,""customer"":""cus_69kmQswMY5FQA2"",""object"":""invoice"",""attempted"":true,""closed"":false,""forgiven"":false,""paid"":false,""livemode"":true,""attempt_count"":1,""amount_due"":2850,""currency"":""usd"",""starting_balance"":0,""ending_balance"":0,""next_payment_attempt"":1431825457,""webhooks_delivered_at"":1431562259,""charge"":""ch_162AyjB3hEhqM7EoeZ3XF8yk"",""discount"":null,""application_fee"":null,""subscription"":""sub_69kpj3kB5YqGlQ"",""tax_percent"":null,""tax"":null,""metadata"":{},""statement_descriptor"":null,""description"":null,""receipt_number"":null,""statement_description"":null}},""object"":""event"",""pending_webhooks"":1,""request"":null,""api_version"":""2014-09-08""}",2015-05-14 01:17:38,32,2015-04
18,371,1521,evt_162XX5B3hEhqM7EoIV2IlzZ6,invoice.payment_failed,2015-05-15 01:22:40.315819,2015-05-15 01:22:40.315819,14,"{""id"":""evt_162XX5B3hEhqM7EoIV2IlzZ6"",""created"":1431652955,""livemode"":true,""type"":""invoice.payment_failed"",""data"":{""object"":{""id"":""in_161QzsB3hEhqM7EoNNfRgcTm"",""date"":1431389504,""period_start"":1430784000,""period_end"":1431388800,""lines"":{""object"":""list"",""total_count"":1,""has_more"":false,""url"":""/v1/invoices/in_161QzsB3hEhqM7EoNNfRgcTm/lines"",""data"":[{""id"":""sub_5vqrCGUQ6uyzV7"",""object"":""line_item"",""type"":""subscription"",""livemode"":true,""amount"":2613,""currency"":""usd"",""proration"":false,""period"":{""start"":1431388800,""end"":1431993600},""subscription"":null,""quantity"":1,""plan"":{""id"":""nyc_metro_weekly"",""interval"":""week"",""name"":""Metro Card (bills weekly)"",""created"":1417024084,""amount"":2613,""currency"":""usd"",""object"":""plan"",""livemode"":true,""interval_count"":1,""trial_period_days"":null,""metadata"":{},""statement_descriptor"":null,""statement_description"":null},""description"":null,""discountable"":true,""metadata"":{}}]},""subtotal"":2613,""total"":2613,""customer"":""cus_5Xp1KN2cfEcsdE"",""object"":""invoice"",""attempted"":true,""closed"":false,""forgiven"":false,""paid"":false,""livemode"":true,""attempt_count"":2,""amount_due"":2613,""currency"":""usd"",""starting_balance"":0,""ending_balance"":0,""next_payment_attempt"":null,""webhooks_delivered_at"":1431389511,""charge"":""ch_162XX5B3hEhqM7Eo1K5p5sR2"",""discount"":null,""application_fee"":null,""subscription"":""sub_5vqrCGUQ6uyzV7"",""tax_percent"":null,""tax"":null,""metadata"":{},""statement_descriptor"":null,""description"":null,""receipt_number"":null,""statement_description"":null}},""object"":""event"",""pending_webhooks"":1,""request"":null,""api_version"":""2014-09-08""}",2015-05-15 01:22:35,14,2015-04
19,388,1536,evt_162vdvB3hEhqM7EoNWOc5ftS,invoice.payment_failed,2015-05-16 03:07:26.174343,2015-05-16 03:07:26.174343,1,"{""id"":""evt_162vdvB3hEhqM7EoNWOc5ftS"",""created"":1431745635,""livemode"":true,""type"":""invoice.payment_failed"",""data"":{""object"":{""id"":""in_161oMKB3hEhqM7EoeQWxZ2gX"",""date"":1431479308,""period_start"":1430870400,""period_end"":1431475200,""lines"":{""object"":""list"",""total_count"":1,""has_more"":false,""url"":""/v1/invoices/in_161oMKB3hEhqM7EoeQWxZ2gX/lines"",""data"":[{""id"":""sub_5DbDO7VliojmgH"",""object"":""line_item"",""type"":""subscription"",""livemode"":true,""amount"":2613,""currency"":""usd"",""proration"":false,""period"":{""start"":1431475200,""end"":1432080000},""subscription"":null,""quantity"":1,""plan"":{""id"":""nyc_metro_weekly"",""interval"":""week"",""name"":""Metro Card (bills weekly)"",""created"":1417024084,""amount"":2613,""currency"":""usd"",""object"":""plan"",""livemode"":true,""interval_count"":1,""trial_period_days"":null,""metadata"":{},""statement_descriptor"":null,""statement_description"":null},""description"":null,""discountable"":true,""metadata"":{}}]},""subtotal"":2613,""total"":2613,""customer"":""cus_5DbDCWYqG6x67P"",""object"":""invoice"",""attempted"":true,""closed"":false,""forgiven"":false,""paid"":false,""livemode"":true,""attempt_count"":2,""amount_due"":2613,""currency"":""usd"",""starting_balance"":0,""ending_balance"":0,""next_payment_attempt"":null,""webhooks_delivered_at"":1431482389,""charge"":null,""discount"":null,""application_fee"":null,""subscription"":""sub_5DbDO7VliojmgH"",""tax_percent"":null,""tax"":null,""metadata"":{},""statement_descriptor"":null,""description"":null,""receipt_number"":null,""statement_description"":null}},""object"":""event"",""pending_webhooks"":1,""request"":null,""api_version"":""2014-09-08""}",2015-05-16 03:07:15,1,2015-04
20,425,1570,evt_163zKQB3hEhqM7EouS8zhnt2,invoice.payment_failed,2015-05-19 01:15:35.130379,2015-05-19 01:15:35.130379,14,"{""id"":""evt_163zKQB3hEhqM7EouS8zhnt2"",""created"":1431998130,""livemode"":true,""type"":""invoice.payment_failed"",""data"":{""object"":{""id"":""in_163yJVB3hEhqM7Eo1C8Rzv5K"",""date"":1431994229,""period_start"":1431388800,""period_end"":1431993600,""lines"":{""object"":""list"",""total_count"":1,""has_more"":false,""url"":""/v1/invoices/in_163yJVB3hEhqM7Eo1C8Rzv5K/lines"",""data"":[{""id"":""sub_5vqrCGUQ6uyzV7"",""object"":""line_item"",""type"":""subscription"",""livemode"":true,""amount"":2613,""currency"":""usd"",""proration"":false,""period"":{""start"":1431993600,""end"":1432598400},""subscription"":null,""quantity"":1,""plan"":{""id"":""nyc_metro_weekly"",""interval"":""week"",""name"":""Metro Card (bills weekly)"",""created"":1417024084,""amount"":2613,""currency"":""usd"",""object"":""plan"",""livemode"":true,""interval_count"":1,""trial_period_days"":null,""metadata"":{},""statement_descriptor"":null,""statement_description"":null},""description"":null,""discountable"":true,""metadata"":{}}]},""subtotal"":2613,""total"":2613,""customer"":""cus_5Xp1KN2cfEcsdE"",""object"":""invoice"",""attempted"":true,""closed"":false,""forgiven"":false,""paid"":false,""livemode"":true,""attempt_count"":1,""amount_due"":2613,""currency"":""usd"",""starting_balance"":0,""ending_balance"":0,""next_payment_attempt"":1432257329,""webhooks_delivered_at"":1431994238,""charge"":""ch_163zKPB3hEhqM7Eoz8f9vDld"",""discount"":null,""application_fee"":null,""subscription"":""sub_5vqrCGUQ6uyzV7"",""tax_percent"":null,""tax"":null,""metadata"":{},""statement_descriptor"":null,""description"":null,""receipt_number"":null,""statement_description"":null}},""object"":""event"",""pending_webhooks"":1,""request"":null,""api_version"":""2014-09-08""}",2015-05-19 01:15:30,14,2015-04
21,467,1613,evt_164LmNB3hEhqM7Eo3MGnyuC0,invoice.payment_failed,2015-05-20 01:13:53.468167,2015-05-20 01:13:53.468167,1,"{""id"":""evt_164LmNB3hEhqM7Eo3MGnyuC0"",""created"":1432084431,""livemode"":true,""type"":""invoice.payment_failed"",""data"":{""object"":{""id"":""in_164Kl0B3hEhqM7EogXkQXDq4"",""date"":1432080502,""period_start"":1431475200,""period_end"":1432080000,""lines"":{""object"":""list"",""total_count"":1,""has_more"":false,""url"":""/v1/invoices/in_164Kl0B3hEhqM7EogXkQXDq4/lines"",""data"":[{""id"":""sub_5DbDO7VliojmgH"",""object"":""line_item"",""type"":""subscription"",""livemode"":true,""amount"":2613,""currency"":""usd"",""proration"":false,""period"":{""start"":1432080000,""end"":1432684800},""subscription"":null,""quantity"":1,""plan"":{""id"":""nyc_metro_weekly"",""interval"":""week"",""name"":""Metro Card (bills weekly)"",""created"":1417024084,""amount"":2613,""currency"":""usd"",""object"":""plan"",""livemode"":true,""interval_count"":1,""trial_period_days"":null,""metadata"":{},""statement_descriptor"":null,""statement_description"":null},""description"":null,""discountable"":true,""metadata"":{}}]},""subtotal"":2613,""total"":2613,""customer"":""cus_5DbDCWYqG6x67P"",""object"":""invoice"",""attempted"":true,""closed"":false,""forgiven"":false,""paid"":false,""livemode"":true,""attempt_count"":1,""amount_due"":2613,""currency"":""usd"",""starting_balance"":0,""ending_balance"":0,""next_payment_attempt"":1432343631,""webhooks_delivered_at"":1432080511,""charge"":null,""discount"":null,""application_fee"":null,""subscription"":""sub_5DbDO7VliojmgH"",""tax_percent"":null,""tax"":null,""metadata"":{},""statement_descriptor"":null,""description"":null,""receipt_number"":null,""statement_description"":null}},""object"":""event"",""pending_webhooks"":1,""request"":null,""api_version"":""2014-09-08""}",2015-05-20 01:13:51,1,2015-04
22,493,1638,evt_164iKtB3hEhqM7EobOEthdMd,invoice.payment_failed,2015-05-21 01:19:04.608943,2015-05-21 01:19:04.608943,47,"{""id"":""evt_164iKtB3hEhqM7EobOEthdMd"",""created"":1432171139,""livemode"":true,""type"":""invoice.payment_failed"",""data"":{""object"":{""id"":""in_164hIjB3hEhqM7Eo0O8Y44hL"",""date"":1432167161,""period_start"":1432160191,""period_end"":1432166400,""lines"":{""object"":""list"",""total_count"":1,""has_more"":false,""url"":""/v1/invoices/in_164hIjB3hEhqM7Eo0O8Y44hL/lines"",""data"":[{""id"":""sub_6HDwewAoBCOGZZ"",""object"":""line_item"",""type"":""subscription"",""livemode"":true,""amount"":2850,""currency"":""usd"",""proration"":false,""period"":{""start"":1432166400,""end"":1432771200},""subscription"":null,""quantity"":1,""plan"":{""id"":""Alice_Metro_Weekly"",""interval"":""week"",""name"":""Alice Metro Loan Weekly"",""created"":1427466585,""amount"":2850,""currency"":""usd"",""object"":""plan"",""livemode"":true,""interval_count"":1,""trial_period_days"":null,""metadata"":{},""statement_descriptor"":""thisisAlice Metrocard"",""statement_description"":""thisisAlice Metrocard""},""description"":null,""discountable"":true,""metadata"":{}}]},""subtotal"":2850,""total"":2850,""customer"":""cus_6HDmLyqfEdN1pG"",""object"":""invoice"",""attempted"":true,""closed"":false,""forgiven"":false,""paid"":false,""livemode"":true,""attempt_count"":1,""amount_due"":2850,""currency"":""usd"",""starting_balance"":0,""ending_balance"":0,""next_payment_attempt"":1432430338,""webhooks_delivered_at"":1432167166,""charge"":""ch_164iKsB3hEhqM7EocAbPcov4"",""discount"":null,""application_fee"":null,""subscription"":""sub_6HDwewAoBCOGZZ"",""tax_percent"":null,""tax"":null,""metadata"":{},""statement_descriptor"":null,""description"":null,""receipt_number"":null,""statement_description"":null}},""object"":""event"",""pending_webhooks"":1,""request"":null,""api_version"":""2014-09-08""}",2015-05-21 01:18:59,47,2015-04
23,510,1657,evt_1654mUB3hEhqM7EoN2bhIsLW,invoice.payment_failed,2015-05-22 01:17:02.995793,2015-05-22 01:17:02.995793,14,"{""id"":""evt_1654mUB3hEhqM7EoN2bhIsLW"",""created"":1432257418,""livemode"":true,""type"":""invoice.payment_failed"",""data"":{""object"":{""id"":""in_163yJVB3hEhqM7Eo1C8Rzv5K"",""date"":1431994229,""period_start"":1431388800,""period_end"":1431993600,""lines"":{""object"":""list"",""total_count"":1,""has_more"":false,""url"":""/v1/invoices/in_163yJVB3hEhqM7Eo1C8Rzv5K/lines"",""data"":[{""id"":""sub_5vqrCGUQ6uyzV7"",""object"":""line_item"",""type"":""subscription"",""livemode"":true,""amount"":2613,""currency"":""usd"",""proration"":false,""period"":{""start"":1431993600,""end"":1432598400},""subscription"":null,""quantity"":1,""plan"":{""id"":""nyc_metro_weekly"",""interval"":""week"",""name"":""Metro Card (bills weekly)"",""created"":1417024084,""amount"":2613,""currency"":""usd"",""object"":""plan"",""livemode"":true,""interval_count"":1,""trial_period_days"":null,""metadata"":{},""statement_descriptor"":null,""statement_description"":null},""description"":null,""discountable"":true,""metadata"":{}}]},""subtotal"":2613,""total"":2613,""customer"":""cus_5Xp1KN2cfEcsdE"",""object"":""invoice"",""attempted"":true,""closed"":false,""forgiven"":false,""paid"":false,""livemode"":true,""attempt_count"":2,""amount_due"":2613,""currency"":""usd"",""starting_balance"":0,""ending_balance"":0,""next_payment_attempt"":null,""webhooks_delivered_at"":1431994238,""charge"":""ch_1654mUB3hEhqM7EorkPargKF"",""discount"":null,""application_fee"":null,""subscription"":""sub_5vqrCGUQ6uyzV7"",""tax_percent"":null,""tax"":null,""metadata"":{},""statement_descriptor"":null,""description"":null,""receipt_number"":null,""statement_description"":null}},""object"":""event"",""pending_webhooks"":1,""request"":null,""api_version"":""2014-09-08""}",2015-05-22 01:16:58,14,2015-04
